x,experiment,tree_ID,spec,drought_timing,block,rep,treatment,drought_start_doy,dendrometer,dendro_start_doy,dendro_end_doy,species_lat,species_en,genus,family,drought_tolerance,drought_index,wood_anatomy,deciduousness,diameter_1_init,diameter_2_init,diameter_3_init,height_1_init,height_2_init,height_3_init,,,diameter_1GS,height_1_corr,diameter_2GS,notes,height_1GS,height1G2,notes_height,SAM_status,doy_stage_1,doy_stage_2,doy_stage_3,doy_stage_4,shoot_height_date,shoot_height_date,photo_max_date,photo_max_date,biomass_root,biomass_old_shoot,biomass_new_shoot,biomass_adventitious_shoots,number_adventitious_shoots,status,,,,,,,
2,drought,Sese_Dro4_B2_R10,Sese,Dro4,2,10,drought_4,doy jul,no,NA,NA,Sequoia sempervirens,coast redwood,Sequoioideae,Cupressaceae,no,2,non-porous,evergreen,5.2,,,18,,,,,10.4,,,,33,,,,132,,,,,,,,6.7,9.4,6.5,0.0,0.0,,,,,,,,
1,drought,Sese_Dro4_B3_R11,Sese,Dro4,3,11,drought_4,doy jul,no,NA,NA,Sequoia sempervirens,coast redwood,Sequoioideae,Cupressaceae,no,2,non-porous,evergreen,3.1,,,17,,,,,2.4,,dead,,NA,NA,dead,,132,dead,,,,,,,NA,NA,NA,0.0,0.0,,,,,,,,
2,drought,Sese_Dro4_B3_R12,Sese,Dro4,3,12,drought_4,doy jul,no,NA,NA,Sequoia sempervirens,coast redwood,Sequoioideae,Cupressaceae,no,2,non-porous,evergreen,5.1,,,22.5,,,,,13.9,,,,59,,,,132,,,,,,,,15.6,8.3,10.8,0.0,0.0,,,,,,,,
1,drought,Sese_Dro4_B3_R13,Sese,Dro4,3,13,drought_4,doy jul,no,NA,NA,Sequoia sempervirens,coast redwood,Sequoioideae,Cupressaceae,no,2,non-porous,evergreen,4.1,,,21,,,,,10.8,,,,77,,,,132,,,,,,,,10.9,9.0,8.3,0.0,0.0,,,,,,,,
2,drought,Sese_Dro4_B3_R14,Sese,Dro4,3,14,drought_4,doy jul,no,NA,NA,Sequoia sempervirens,coast redwood,Sequoioideae,Cupressaceae,no,2,non-porous,evergreen,4.3,,,21,,,,,9,,,,58.5,,,,,132,,,,,,,7.9,6.1,7.1,0.0,0.0,,,,,,,,
1,drought,Sese_Dro4_B3_R15,Sese,Dro4,3,15,drought_4,doy jul,no,NA,NA,Sequoia sempervirens,coast redwood,Sequoioideae,Cupressaceae,no,2,non-porous,evergreen,6.4,,,22,,,,,7.3,,,,61,,,,132,135,,,,,,,11.9,5.3,5.7,0.0,0.0,,,,,,,,
1,control,Bepa_Con_B1_R1,Bepa,Con,1,1,control,NA,mag_den,April,Dez,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.5,,,99,,,,,8,,,,111.5,,,,,129,132,,,,,,17.8,13.5,0.5,0.0,0.0,,,,,,,,
2,control,Bepa_Con_B1_R2,Bepa,Con,1,2,control,NA,mag_den,April,Dez,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.6,,,121,,,,,11,,,,157.5,,,,,,129,132,,,,,21.9,29.2,2.3,0.0,0.0,,,,,,,,
1,control,Bepa_Con_B1_R3,Bepa,Con,1,3,control,NA,mag_den,April,Dez,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.7,,,104,,,,,10,,,,128,,,,,,129,135,,,,,18.9,21.9,2.0,0.0,0.0,,,,,,,,
2,control,Bepa_Con_B1_R4,Bepa,Con,1,4,control,NA,mag_den,April,Dez,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8,,,104,,,,,11.4,,,,118,,,,,,129,132,,,,,17.6,25.8,1.7,0.0,0.0,,,,,,,,
1,control,Bepa_Con_B1_R5,Bepa,Con,1,5,control,NA,swiss_den,April,Dez,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,10.3,,,152.5,,,,,13.6,,,,174,,,,,,129,135,,,,,24.2,45.6,3.1,0.0,0.0,,,,,,,,
2,control,Bepa_Con_B2_R6,Bepa,Con,2,6,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.4,,,94,,,,,11.9,,,,102,,,,,129,132,135,,,,,27.7,18.0,2.3,0.0,0.0,,,,,,,,
1,control,Bepa_Con_B2_R7,Bepa,Con,2,7,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.2,,,91,,,,,9.2,,,,118.5,,,,,,129,132,,,,,18.0,14.6,2.5,0.0,0.0,,,,,,,,
2,control,Bepa_Con_B2_R8,Bepa,Con,2,8,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.6,,,95,,,,,10.6,,,,111.5,,,,,,129,132,,,,,22.4,18.0,2.0,0.0,0.0,,,,,,,,
1,control,Bepa_Con_B2_R9,Bepa,Con,2,9,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,9.7,,,137,,,,,10.7,,,,150.5,,,,,,129,132,,,,,31.3,31.4,1.6,0.0,0.0,,,,,,,,
2,control,Bepa_Con_B2_R10,Bepa,Con,2,10,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.3,,,111.5,,,,,10.4,,,,154,,,,,,129,135,,,,,19.7,25.7,4.1,0.0,0.0,,,,,,,,
1,control,Bepa_Con_B3_R11,Bepa,Con,3,11,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.5,,,102,,,,,11.3,,,,113.5,,,,,,129,135,,,,,29.9,34.6,3.6,0.0,0.0,,,,,,,,
2,control,Bepa_Con_B3_R12,Bepa,Con,3,12,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7,,,82,,,,,11.1,,,,101.5,,,,,129,132,135,,,,,30.2,23.4,2.3,0.0,0.0,,,,,,,,
1,control,Bepa_Con_B3_R13,Bepa,Con,3,13,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.4,,,134.5,,,,,9.5,,,,141,,,,,,129,,,,,,19.2,24.8,1.7,0.0,0.0,,,,,,,,
2,control,Bepa_Con_B3_R14,Bepa,Con,3,14,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.7,,,118,,,,,13.3,,,,138,,,,,129,132,135,,,,,37.0,39.3,3.2,0.0,0.0,,,,,,,,
1,control,Bepa_Con_B3_R15,Bepa,Con,3,15,control,NA,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.8,,,85.5,,,,,9.8,,,,104,,,,,,129,135,,,,,16.4,20.0,2.4,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro1_B1_R1,Bepa,Dro1,1,1,drought_1,doy leaf-out,mag_den,April,Mai,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.5,,,123,,,,,11.4,,,,141.5,,,,,,129,135,,,,,27.4,28.9,2.2,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro1_B1_R2,Bepa,Dro1,1,2,drought_1,doy leaf-out,mag_den,April,Mai,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.5,,,102,,,,,10.9,,,,108,,,,,,129,135,,,,,18.2,21.9,1.4,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro1_B1_R3,Bepa,Dro1,1,3,drought_1,doy leaf-out,mag_den,April,Mai,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8,,,92,,,,,11.5,,,,110.5,,,,,,129,135,,,,,24.2,23.7,2.9,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro1_B1_R4,Bepa,Dro1,1,4,drought_1,doy leaf-out,mag_den,April,Mai,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.6,,,70,,,,,9.1,,,,83.5,,,,,,129,135,,,,,18.3,13.6,3.3,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro1_B1_R5,Bepa,Dro1,1,5,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.5,,,125.5,,,,,12.5,,,,159.5,,,,,,129,132,,,,,42.0,42.0,5.2,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro1_B2_R6,Bepa,Dro1,2,6,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.7,,,107.5,,,,,10.4,,,,146.5,,,,,,129,135,,,,,23.9,22.9,3.2,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro1_B2_R7,Bepa,Dro1,2,7,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.1,,,104,,,,,9.3,,,,131.5,,,,,,129,,,,,,20.8,22.4,2.7,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro1_B2_R8,Bepa,Dro1,2,8,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.9,,,91.5,,,,,9,,,,104.5,,,,,,129,132,,,,,16.3,11.6,1.4,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro1_B2_R9,Bepa,Dro1,2,9,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.1,,,76,,,,,8,,,,88,,,,,,129,135,,,,,14.3,10.6,1.7,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro1_B2_R10,Bepa,Dro1,2,10,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,9.7,,,136,,,,,12,,,,170,,,,,,129,132,,,,,27.1,35.3,2.1,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro1_B3_R11,Bepa,Dro1,3,11,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.1,,,120.5,,,,,8.5,,,dead,NA,NA,dead,,,,129,135,,,,,NA,NA,NA,NA,NA,,,,,,,,
1,drought,Bepa_Dro1_B3_R12,Bepa,Dro1,3,12,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.8,,,95.5,,,,,9.4,,,,88.5,,,,,,129,,,,,,26.1,20.6,2.2,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro1_B3_R13,Bepa,Dro1,3,13,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6,,,89.5,,,,,11.1,,,,103,,,,,,129,,,,,,29.6,24.6,3.2,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro1_B3_R14,Bepa,Dro1,3,14,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.9,,,87.5,,,,,11.7,,,,105.5,,,,,,129,135,,,,,27.6,29.9,3.4,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro1_B3_R15,Bepa,Dro1,3,15,drought_1,doy leaf-out,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.3,,,112,,,,,10.7,,,,124,,,,,,129,135,,,,,25.5,19.7,6.2,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro2_B1_R1,Bepa,Dro2,1,1,drought_2,doy 15_may,mag_den,Mai,Jun,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.5,,,115.5,,,,,11.1,,,,120.5,,,,,,129,,,,,,23.1,25.3,2.9,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro2_B1_R2,Bepa,Dro2,1,2,drought_2,doy 15_may,mag_den,Mai,Jun,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8,,,109,,,,,9.8,,,,124,,,,,,129,135,,,,,19.2,23.6,1.8,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro2_B1_R3,Bepa,Dro2,1,3,drought_2,doy 15_may,mag_den,Mai,Jun,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.4,5.8,,81,,,,,9.1,,7.7,,103.5,95,,,,,129,135,,,,,29.4,22.9,2.4,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro2_B1_R4,Bepa,Dro2,1,4,drought_2,doy 15_may,mag_den,Mai,Jun,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.1,,,67,,,,,10.3,,,,90.5,,,,,,129,135,,,,,20.3,13.8,1.9,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro2_B1_R5,Bepa,Dro2,1,5,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.2,,,101.5,,,,,8.5,,,,118,,,,,129,,135,,,,,15.5,15.5,0.8,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro2_B2_R6,Bepa,Dro2,2,6,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.5,,,105,,,,,8.6,,,,140,,,,,,129,135,,,,,15.5,15.7,1.5,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro2_B2_R7,Bepa,Dro2,2,7,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.5,,,93,,,,,8.4,,,,88,,,,,,129,135,,,,,14.0,8.9,2.9,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro2_B2_R8,Bepa,Dro2,2,8,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.7,,,89,,,,,8.1,,,,88.5,,,,,129,132,,,,,,9.8,9.2,1.5,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro2_B2_R9,Bepa,Dro2,2,9,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.5,,,113,,,,,9.9,,,,120.5,,,,,,129,135,,,,,26.2,20.5,1.9,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro2_B2_R10,Bepa,Dro2,2,10,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7,,,131,,,,,9.3,,,,125.5,,,,,,129,135,,,,,14.2,23.5,1.8,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro2_B3_R11,Bepa,Dro2,3,11,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.3,,,99.5,,,,,10.3,,,,111,,,,,129,132,,,,,,24.3,18.9,0.5,0.0,10.0,,,,,,,,
2,drought,Bepa_Dro2_B3_R12,Bepa,Dro2,3,12,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.2,,,89.5,,,,,9.6,,,,111,,,,,129,132,,,,,,14.8,16.6,1.3,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro2_B3_R13,Bepa,Dro2,3,13,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.9,,,122,,,,,10.9,,,,144,,,,,129,132,,,,,,20.8,31.2,2.8,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro2_B3_R14,Bepa,Dro2,3,14,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6,,,111,,,,,10,,,,136.5,,,,,,129,,,,,,18.0,24.8,2.8,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro2_B3_R15,Bepa,Dro2,3,15,drought_2,doy 15_may,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.4,,,106.5,,,,,12.3,,,,131.5,,,,,,129,132,,,,,20.4,31.8,3.0,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro3_B1_R1,Bepa,Dro3,1,1,drought_3,doy solstice,mag_den,Jun,Jul,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.3,,,108,,,,,9.5,,,,131.5,,,,,,129,,,,,,19.2,19.9,1.8,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro3_B1_R2,Bepa,Dro3,1,2,drought_3,doy solstice,mag_den,Jun,Jul,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.1,,,92,,,,,8.1,,,,105.5,,,,,129,,135,,,,,14.1,15.8,1.6,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro3_B1_R3,Bepa,Dro3,1,3,drought_3,doy solstice,mag_den,Jun,Jul,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.1,,,115,,,,,9.6,,,,114.5,,,,,,129,132,,,,,17.4,19.6,2.6,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro3_B1_R4,Bepa,Dro3,1,4,drought_3,doy solstice,mag_den,Jun,Jul,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7,,,136.5,,,,,10.5,,,,144.5,,,,,,129,132,,,,,12.7,27.0,1.5,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro3_B1_R5,Bepa,Dro3,1,5,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.9,,,120,,,,,10.6,,,,132,,,,,,129,135,,,,,16.7,25.5,1.9,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro3_B2_R6,Bepa,Dro3,2,6,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.7,,,92,,,,,8.7,,,,96,,,,,,129,135,,,,,16.7,14.8,1.2,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro3_B2_R7,Bepa,Dro3,2,7,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.8,,,98.5,,,,,9.7,,,,117.5,,,,,,,129,,,,,19.4,19.3,1.4,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro3_B2_R8,Bepa,Dro3,2,8,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.1,,,117,,,,,10.2,,,,148,,,,,,129,135,,,,,17.8,26.4,2.5,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro3_B2_R9,Bepa,Dro3,2,9,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.4,,,94,,,,,10.1,,,,120.5,,,,,,129,,,,,,14.4,16.5,1.7,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro3_B2_R10,Bepa,Dro3,2,10,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.4,,,77.5,,,,,8.1,,,,106,,,,,,129,135,,,,,11.5,13.0,1.5,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro3_B3_R11,Bepa,Dro3,3,11,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6,,,95.5,,,,,10.9,,,,125,,,,,129,132,135,,,,,15.9,27.8,3.6,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro3_B3_R12,Bepa,Dro3,3,12,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.9,,,96.5,,,,,10.4,,,,110.5,,,,,129,132,,,,,,14.9,20.9,1.9,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro3_B3_R13,Bepa,Dro3,3,13,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7,,,116.5,,,,,10.1,,,,137,,,,,,129,135,,,,,19.9,23.8,2.3,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro3_B3_R14,Bepa,Dro3,3,14,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.3,,,100,,,,,11.2,,,,118.5,,,,,,129,135,,,,,17.9,25.6,2.8,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro3_B3_R15,Bepa,Dro3,3,15,drought_3,doy solstice,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.6,,,99.5,,,,,8,,,,119.5,,,,,,129,,,,,,10.1,14.1,1.3,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro4_B1_R1,Bepa,Dro4,1,1,drought_4,doy jul,mag_den,Jul,Aug,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.9,,,100,,,,,10.1,,,,113,,,,,,129,135,,,,,18.6,18.7,1.7,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro4_B1_R2,Bepa,Dro4,1,2,drought_4,doy jul,mag_den,Jul,Aug,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8,,,108,,,,,10.4,,,,130,,,,,,129,135,,,,,11.3,23.1,1.7,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro4_B1_R3,Bepa,Dro4,1,3,drought_4,doy jul,mag_den,Jul,Aug,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.8,,,126,,,,,10.3,,,,155,,,,,,129,135,,,,,15.8,26.4,1.2,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro4_B1_R4,Bepa,Dro4,1,4,drought_4,doy jul,mag_den,Jul,Aug,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.7,,,118.5,,,,,10.4,,,,129,,,,,,129,135,,,,,12.2,21.7,1.7,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro4_B1_R5,Bepa,Dro4,1,5,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,8.4,,,90,,,,,10.7,,,,109,,,,,,129,135,,,,,18.1,22.8,1.8,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro4_B2_R6,Bepa,Dro4,2,6,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.8,,,80,,,,,12.1,,,,118,,,,,,129,135,,,,,20.5,22.9,3.1,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro4_B2_R7,Bepa,Dro4,2,7,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.8,,,83,,,,,7.9,,,,98,,,,,,129,132,,,,,11.1,12.9,1.1,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro4_B2_R8,Bepa,Dro4,2,8,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.2,,,114,,,,,9.1,,,,123,,,,,,129,,,,,,7.7,5.0,3.2,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro4_B2_R9,Bepa,Dro4,2,9,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.9,,,81,,,,,8.1,,,,58,,,,,,dead?,,,,,,13.6,18.5,1.3,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro4_B2_R10,Bepa,Dro4,2,10,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.3,,,104,,,,,8.7,,,,113,,,,,,129,,,,,,9.2,13.6,1.2,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro4_B3_R11,Bepa,Dro4,3,11,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.9,,,76,,,,,9.2,,,,100,,,,,129,132,,,,,,8.5,17.3,2.5,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro4_B3_R12,Bepa,Dro4,3,12,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,5.6,,,119.5,,,,,7.9,,,,130,,,,,129,132,135,,,,,7.1,15.3,2.5,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro4_B3_R13,Bepa,Dro4,3,13,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,9.7,,,130,,,,,12.6,,,,148,,,,,,129,,,,,,21.6,39.1,2.5,0.0,0.0,,,,,,,,
2,drought,Bepa_Dro4_B3_R14,Bepa,Dro4,3,14,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.9,,,83,,,,,8.9,,,,112,,,,,,129,,,,,,10.7,15.5,1.5,0.0,0.0,,,,,,,,
1,drought,Bepa_Dro4_B3_R15,Bepa,Dro4,3,15,drought_4,doy jul,no,NA,NA,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,6.9,,,83.5,,,,,9,,,,96,,,,,129,132,135,,,,,9.1,16.1,1.6,0.0,0.0,,,,,,,,
2,drought,Bepa_defol1_B1_R1,Bepa,defol1,1,1,defol1,NA,mag_den,Aug,Sep,Betula papyrifera,Paper birch,Betula,Betulaceae,no,2.02±0.3,diffuse-porous,deciduous,7.5,,,88,,,,,8.6,,,,87,,,,,,129,132,,,,,12.5,13.6,1.9,0.0,0.0,,,,,,,,
