#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
596,03-21-2023 13:35:10,3.086,,,,
597,03-21-2023 13:45:10,2.346,,,,
598,03-21-2023 13:55:10,2.078,,,,
599,03-21-2023 14:05:10,2.839,,,,
600,03-21-2023 14:15:10,3.333,,,,
601,03-21-2023 14:25:10,2.636,,,,
602,03-21-2023 14:35:10,2.217,,,,
603,03-21-2023 14:45:10,2.185,,,,
604,03-21-2023 14:55:10,3.397,,,,
605,03-21-2023 15:05:10,2.990,,,,
606,03-21-2023 15:15:10,2.185,,,,
607,03-21-2023 15:25:10,1.778,,,,
608,03-21-2023 15:35:10,2.711,,,,
609,03-21-2023 15:45:10,3.065,,,,
610,03-21-2023 15:55:10,2.571,,,,
611,03-21-2023 16:05:10,2.132,,,,
612,03-21-2023 16:15:10,2.239,,,,
613,03-21-2023 16:25:10,3.301,,,,
614,03-21-2023 16:35:10,3.054,,,,
615,03-21-2023 16:45:10,2.389,,,,
616,03-21-2023 16:55:10,2.153,,,,
617,03-21-2023 17:05:10,2.968,,,,
618,03-21-2023 17:15:10,3.365,,,,
619,03-21-2023 17:25:10,2.539,,,,
620,03-21-2023 17:35:10,2.239,,,,
621,03-21-2023 17:45:10,2.421,,,,
622,03-21-2023 17:55:10,3.440,,,,
623,03-21-2023 18:05:10,2.936,,,,
624,03-21-2023 18:15:10,2.292,,,,
625,03-21-2023 18:25:10,2.185,,,,
626,03-21-2023 18:35:10,3.054,,,,
627,03-21-2023 18:45:10,3.354,,,,
628,03-21-2023 18:55:10,2.325,,,,
629,03-21-2023 19:05:10,1.842,,,,
630,03-21-2023 19:15:10,2.014,,,,
631,03-21-2023 19:25:10,3.032,,,,
632,03-21-2023 19:35:10,2.507,,,,
633,03-21-2023 19:45:10,1.863,,,,
634,03-21-2023 19:55:10,1.724,,,,
635,03-21-2023 20:05:10,2.582,,,,
636,03-21-2023 20:15:10,2.882,,,,
637,03-21-2023 20:25:10,2.078,,,,
638,03-21-2023 20:35:10,1.778,,,,
639,03-21-2023 20:45:10,2.099,,,,
640,03-21-2023 20:55:10,3.043,,,,
641,03-21-2023 21:05:10,2.464,,,,
642,03-21-2023 21:15:10,1.853,,,,
643,03-21-2023 21:25:10,1.649,,,,
644,03-21-2023 21:35:10,2.593,,,,
645,03-21-2023 21:45:10,2.807,,,,
646,03-21-2023 21:55:10,2.078,,,,
647,03-21-2023 22:05:10,1.756,,,,
648,03-21-2023 22:15:10,2.110,,,,
649,03-21-2023 22:25:10,3.043,,,,
650,03-21-2023 22:35:10,2.443,,,,
651,03-21-2023 22:45:10,1.853,,,,
652,03-21-2023 22:55:10,1.649,,,,
653,03-21-2023 23:05:10,2.614,,,,
654,03-21-2023 23:15:10,2.786,,,,
655,03-21-2023 23:25:10,2.014,,,,
656,03-21-2023 23:35:10,1.778,,,,
657,03-21-2023 23:45:10,2.174,,,,
658,03-21-2023 23:55:10,3.086,,,,
659,03-22-2023 00:05:10,2.421,,,,
660,03-22-2023 00:15:10,1.831,,,,
661,03-22-2023 00:25:10,1.670,,,,
662,03-22-2023 00:35:10,2.679,,,,
663,03-22-2023 00:45:10,2.764,,,,
664,03-22-2023 00:55:10,2.014,,,,
665,03-22-2023 01:05:10,1.756,,,,
666,03-22-2023 01:15:10,2.228,,,,
667,03-22-2023 01:25:10,3.054,,,,
668,03-22-2023 01:35:10,2.335,,,,
669,03-22-2023 01:45:10,1.799,,,,
670,03-22-2023 01:55:10,1.670,,,,
671,03-22-2023 02:05:10,2.700,,,,
672,03-22-2023 02:15:10,2.732,,,,
673,03-22-2023 02:25:10,1.981,,,,
674,03-22-2023 02:35:10,1.756,,,,
675,03-22-2023 02:45:10,2.239,,,,
676,03-22-2023 02:55:10,3.065,,,,
677,03-22-2023 03:05:10,2.335,,,,
678,03-22-2023 03:15:10,1.799,,,,
679,03-22-2023 03:25:10,1.660,,,,
680,03-22-2023 03:35:10,2.743,,,,
681,03-22-2023 03:45:10,2.711,,,,
682,03-22-2023 03:55:10,1.971,,,,
683,03-22-2023 04:05:10,1.756,,,,
684,03-22-2023 04:15:10,2.292,,,,
685,03-22-2023 04:25:10,3.075,,,,
686,03-22-2023 04:35:10,2.314,,,,
687,03-22-2023 04:45:10,1.810,,,,
688,03-22-2023 04:55:10,1.713,,,,
689,03-22-2023 05:05:10,2.786,,,,
690,03-22-2023 05:15:10,2.700,,,,
691,03-22-2023 05:25:10,1.938,,,,
692,03-22-2023 05:35:10,1.692,,,,
693,03-22-2023 05:45:10,2.292,,,,
694,03-22-2023 05:55:10,3.011,,,,
695,03-22-2023 06:05:10,2.249,,,,
696,03-22-2023 06:15:10,1.788,,,,
697,03-22-2023 06:25:10,1.756,,,,
698,03-22-2023 06:35:10,2.818,,,,
699,03-22-2023 06:45:10,2.668,,,,
700,03-22-2023 06:55:10,2.110,,,,
701,03-22-2023 07:05:10,2.110,,,,
702,03-22-2023 07:15:10,2.754,,,,
703,03-22-2023 07:25:10,3.365,,,,
704,03-22-2023 07:35:10,2.689,,,,
705,03-22-2023 07:45:10,2.292,,,,
706,03-22-2023 07:55:10,2.260,,,,
707,03-22-2023 08:05:10,3.333,,,,
708,03-22-2023 08:15:10,3.172,,,,
709,03-22-2023 08:25:10,2.550,,,,
710,03-22-2023 08:35:10,2.314,,,,
711,03-22-2023 08:45:10,2.914,,,,
712,03-22-2023 08:55:10,3.483,,,,
713,03-22-2023 09:05:10,2.732,,,,
714,03-22-2023 09:15:10,2.314,,,,
715,03-22-2023 09:25:10,2.292,,,,
716,03-22-2023 09:35:10,3.301,,,,
717,03-22-2023 09:45:10,2.936,,,,
718,03-22-2023 09:55:10,2.421,,,,
719,03-22-2023 10:05:10,2.335,,,,
720,03-22-2023 10:15:10,3.000,,,,
721,03-22-2023 10:25:10,3.397,,,,
722,03-22-2023 10:35:10,2.721,,,,
723,03-22-2023 10:45:10,2.314,,,,
724,03-22-2023 10:55:10,2.367,,,,
725,03-22-2023 11:05:10,3.333,,,,
726,03-22-2023 11:15:10,3.097,,,,
727,03-22-2023 11:25:10,2.496,,,,
728,03-22-2023 11:35:10,2.249,,,,
729,03-22-2023 11:45:10,3.000,,,,
730,03-22-2023 11:55:10,3.333,,,,
731,03-22-2023 12:05:10,2.700,,,,
732,03-22-2023 12:15:10,2.292,,,,
733,03-22-2023 12:25:10,2.410,,,,
734,03-22-2023 12:35:10,3.397,,,,
735,03-22-2023 12:45:10,2.850,,,,
736,03-22-2023 12:55:10,2.507,,,,
737,03-22-2023 13:05:10,2.357,,,,
738,03-22-2023 13:15:10,3.129,,,,
739,03-22-2023 13:25:10,3.440,,,,
740,03-22-2023 13:35:10,2.636,,,,
741,03-22-2023 13:45:10,2.314,,,,
742,03-22-2023 13:55:10,2.507,,,,
743,03-22-2023 14:05:10,3.472,,,,
744,03-22-2023 14:15:10,3.043,,,,
745,03-22-2023 14:25:10,2.400,,,,
746,03-22-2023 14:35:10,2.260,,,,
747,03-22-2023 14:45:10,3.075,,,,
748,03-22-2023 14:55:10,3.322,,,,
749,03-22-2023 15:05:10,2.646,,,,
750,03-22-2023 15:15:10,2.314,,,,
751,03-22-2023 15:25:10,2.539,,,,
752,03-22-2023 15:35:10,3.440,,,,
753,03-22-2023 15:45:10,2.754,,,,
754,03-22-2023 15:55:10,2.464,,,,
755,03-22-2023 16:05:10,2.378,,,,
756,03-22-2023 16:15:10,3.225,,,,
757,03-22-2023 16:25:10,3.365,,,,
758,03-22-2023 16:35:10,2.646,,,,
759,03-22-2023 16:45:10,2.303,,,,
760,03-22-2023 16:55:10,2.582,,,,
761,03-22-2023 17:05:10,3.537,,,,
762,03-22-2023 17:15:10,2.925,,,,
763,03-22-2023 17:25:10,2.378,,,,
764,03-22-2023 17:35:10,2.185,,,,
765,03-22-2023 17:45:10,3.204,,,,
766,03-22-2023 17:55:10,3.311,,,,
767,03-22-2023 18:05:10,2.636,,,,
768,03-22-2023 18:15:10,2.239,,,,
769,03-22-2023 18:25:10,2.625,,,,
770,03-22-2023 18:35:10,3.494,,,,
771,03-22-2023 18:45:10,2.947,,,,
772,03-22-2023 18:55:10,2.207,,,,
773,03-22-2023 19:05:10,1.756,,,,
774,03-22-2023 19:15:10,2.743,,,,
775,03-22-2023 19:25:10,2.818,,,,
776,03-22-2023 19:35:10,2.089,,,,
777,03-22-2023 19:45:10,1.810,,,,
778,03-22-2023 19:55:10,2.271,,,,
779,03-22-2023 20:05:10,3.097,,,,
780,03-22-2023 20:15:10,2.421,,,,
781,03-22-2023 20:25:10,1.874,,,,
782,03-22-2023 20:35:10,1.681,,,,
783,03-22-2023 20:45:10,2.711,,,,
784,03-22-2023 20:55:10,2.732,,,,
785,03-22-2023 21:05:10,2.035,,,,
786,03-22-2023 21:15:10,1.778,,,,
787,03-22-2023 21:25:10,2.314,,,,
788,03-22-2023 21:35:10,3.075,,,,
789,03-22-2023 21:45:10,2.367,,,,
790,03-22-2023 21:55:10,1.799,,,,
791,03-22-2023 22:05:10,1.681,,,,
792,03-22-2023 22:15:10,2.743,,,,
793,03-22-2023 22:25:10,2.689,,,,
794,03-22-2023 22:35:10,1.971,,,,
795,03-22-2023 22:45:10,1.745,,,,
796,03-22-2023 22:55:10,2.325,,,,
797,03-22-2023 23:05:10,3.011,,,,
798,03-22-2023 23:15:10,2.292,,,,
799,03-22-2023 23:25:10,1.810,,,,
800,03-22-2023 23:35:10,1.670,,,,
801,03-22-2023 23:45:10,2.732,,,,
802,03-22-2023 23:55:10,2.636,,,,
803,03-23-2023 00:05:10,1.917,,,,
804,03-23-2023 00:15:10,1.724,,,,
805,03-23-2023 00:25:10,2.346,,,,
806,03-23-2023 00:35:10,3.000,,,,
807,03-23-2023 00:45:10,2.260,,,,
808,03-23-2023 00:55:10,1.778,,,,
809,03-23-2023 01:05:10,1.703,,,,
810,03-23-2023 01:15:10,2.796,,,,
811,03-23-2023 01:25:10,2.614,,,,
812,03-23-2023 01:35:10,1.917,,,,
813,03-23-2023 01:45:10,1.703,,,,
814,03-23-2023 01:55:10,2.367,,,,
815,03-23-2023 02:05:10,2.990,,,,
816,03-23-2023 02:15:10,2.207,,,,
817,03-23-2023 02:25:10,1.756,,,,
818,03-23-2023 02:35:10,1.745,,,,
819,03-23-2023 02:45:10,2.829,,,,
820,03-23-2023 02:55:10,2.582,,,,
821,03-23-2023 03:05:10,1.906,,,,
822,03-23-2023 03:15:10,1.703,,,,
823,03-23-2023 03:25:10,2.410,,,,
824,03-23-2023 03:35:10,2.957,,,,
825,03-23-2023 03:45:10,2.153,,,,
826,03-23-2023 03:55:10,1.735,,,,
827,03-23-2023 04:05:10,1.799,,,,
828,03-23-2023 04:15:10,2.861,,,,
829,03-23-2023 04:25:10,2.539,,,,
830,03-23-2023 04:35:10,1.896,,,,
831,03-23-2023 04:45:10,1.703,,,,
832,03-23-2023 04:55:10,2.432,,,,
833,03-23-2023 05:05:10,2.882,,,,
834,03-23-2023 05:15:10,2.164,,,,
835,03-23-2023 05:25:10,1.756,,,,
836,03-23-2023 05:35:10,1.853,,,,
837,03-23-2023 05:45:10,2.882,,,,
838,03-23-2023 05:55:10,2.550,,,,
839,03-23-2023 06:05:10,1.874,,,,
840,03-23-2023 06:15:10,1.670,,,,
841,03-23-2023 06:25:10,2.443,,,,
842,03-23-2023 06:35:10,2.872,,,,
843,03-23-2023 06:45:10,2.099,,,,
844,03-23-2023 06:55:10,1.906,,,,
845,03-23-2023 07:05:10,2.260,,,,
846,03-23-2023 07:15:10,3.258,,,,
847,03-23-2023 07:25:10,2.957,,,,
848,03-23-2023 07:35:10,2.325,,,,
849,03-23-2023 07:45:10,2.099,,,,
850,03-23-2023 07:55:10,2.957,,,,
851,03-23-2023 08:05:10,3.258,,,,
852,03-23-2023 08:15:10,2.528,,,,
853,03-23-2023 08:25:10,2.196,,,,
854,03-23-2023 08:35:10,2.400,,,,
855,03-23-2023 08:45:10,3.429,,,,
856,03-23-2023 08:55:10,2.914,,,,
857,03-23-2023 09:05:10,2.271,,,,
858,03-23-2023 09:15:10,2.174,,,,
859,03-23-2023 09:25:10,3.065,,,,
860,03-23-2023 09:35:10,3.290,,,,
861,03-23-2023 09:45:10,2.485,,,,
862,03-23-2023 09:55:10,2.185,,,,
863,03-23-2023 10:05:10,2.432,,,,
864,03-23-2023 10:15:10,3.461,,,,
865,03-23-2023 10:25:10,2.914,,,,
866,03-23-2023 10:35:10,2.249,,,,
867,03-23-2023 10:45:10,2.089,,,,
868,03-23-2023 10:55:10,3.086,,,,
869,03-23-2023 11:05:10,3.301,,,,
870,03-23-2023 11:15:10,2.550,,,,
871,03-23-2023 11:25:10,2.164,,,,
872,03-23-2023 11:35:10,2.507,,,,
873,03-23-2023 11:45:10,3.494,,,,
874,03-23-2023 11:55:10,2.936,,,,
875,03-23-2023 12:05:10,2.292,,,,
876,03-23-2023 12:15:10,2.089,,,,
877,03-23-2023 12:25:10,3.108,,,,
878,03-23-2023 12:35:10,3.236,,,,
879,03-23-2023 12:45:10,2.539,,,,
880,03-23-2023 12:55:10,2.164,,,,
881,03-23-2023 13:05:10,2.528,,,,
882,03-23-2023 13:15:10,3.526,,,,
883,03-23-2023 13:25:10,2.818,,,,
884,03-23-2023 13:35:10,2.239,,,,
885,03-23-2023 13:45:10,2.110,,,,
886,03-23-2023 13:55:10,3.193,,,,
887,03-23-2023 14:05:10,3.236,,,,
888,03-23-2023 14:15:10,2.528,,,,
889,03-23-2023 14:25:10,2.196,,,,
890,03-23-2023 14:35:10,2.571,,,,
891,03-23-2023 14:45:10,3.515,,,,
892,03-23-2023 14:55:10,2.818,,,,
893,03-23-2023 15:05:10,2.239,,,,
894,03-23-2023 15:15:10,2.078,,,,
895,03-23-2023 15:25:10,3.215,,,,
896,03-23-2023 15:35:10,3.215,,,,
897,03-23-2023 15:45:10,2.528,,,,
898,03-23-2023 15:55:10,2.153,,,,
899,03-23-2023 16:05:10,2.646,,,,
900,03-23-2023 16:15:10,3.526,,,,
901,03-23-2023 16:25:10,2.818,,,,
902,03-23-2023 16:35:10,2.260,,,,
903,03-23-2023 16:45:10,2.078,,,,
904,03-23-2023 16:55:10,3.236,,,,
905,03-23-2023 17:05:10,3.172,,,,
906,03-23-2023 17:15:10,2.496,,,,
907,03-23-2023 17:25:10,2.164,,,,
908,03-23-2023 17:35:10,2.689,,,,
909,03-23-2023 17:45:10,3.504,,,,
910,03-23-2023 17:55:10,2.764,,,,
911,03-23-2023 18:05:10,2.228,,,,
912,03-23-2023 18:15:10,2.110,,,,
913,03-23-2023 18:25:10,3.301,,,,
914,03-23-2023 18:35:10,3.172,,,,
915,03-23-2023 18:45:10,2.453,,,,
916,03-23-2023 18:55:10,1.981,,,,
917,03-23-2023 19:05:10,2.389,,,,
918,03-23-2023 19:15:10,3.054,,,,
919,03-23-2023 19:25:10,2.303,,,,
920,03-23-2023 19:35:10,1.778,,,,
921,03-23-2023 19:45:10,1.692,,,,
922,03-23-2023 19:55:10,2.786,,,,
923,03-23-2023 20:05:10,2.636,,,,
924,03-23-2023 20:15:10,1.917,,,,
925,03-23-2023 20:25:10,1.703,,,,
926,03-23-2023 20:35:10,2.346,,,,
927,03-23-2023 20:45:10,2.968,,,,
928,03-23-2023 20:55:10,2.228,,,,
929,03-23-2023 21:05:10,1.778,,,,
930,03-23-2023 21:15:10,1.735,,,,
931,03-23-2023 21:25:10,2.829,,,,
932,03-23-2023 21:35:10,2.603,,,,
933,03-23-2023 21:45:10,1.917,,,,
934,03-23-2023 21:55:10,1.703,,,,
935,03-23-2023 22:05:10,2.346,,,,
936,03-23-2023 22:15:10,2.979,,,,
937,03-23-2023 22:25:10,2.132,,,,
938,03-23-2023 22:35:10,1.703,,,,
939,03-23-2023 22:45:10,1.756,,,,
940,03-23-2023 22:55:10,2.839,,,,
941,03-23-2023 23:05:10,2.571,,,,
942,03-23-2023 23:15:10,1.831,,,,
943,03-23-2023 23:25:10,1.660,,,,
944,03-23-2023 23:35:10,2.367,,,,
945,03-23-2023 23:45:10,2.882,,,,
946,03-23-2023 23:55:10,2.164,,,,
947,03-24-2023 00:05:10,1.735,,,,
948,03-24-2023 00:15:10,1.778,,,,
949,03-24-2023 00:25:10,2.850,,,,
950,03-24-2023 00:35:10,2.528,,,,
951,03-24-2023 00:45:10,1.820,,,,
952,03-24-2023 00:55:10,1.617,,,,
953,03-24-2023 01:05:10,2.389,,,,
954,03-24-2023 01:15:10,2.893,,,,
955,03-24-2023 01:25:10,2.132,,,,
956,03-24-2023 01:35:10,1.703,,,,
957,03-24-2023 01:45:10,1.820,,,,
958,03-24-2023 01:55:10,2.861,,,,
959,03-24-2023 02:05:10,2.518,,,,
960,03-24-2023 02:15:10,1.810,,,,
961,03-24-2023 02:25:10,1.627,,,,
962,03-24-2023 02:35:10,2.453,,,,
963,03-24-2023 02:45:10,2.807,,,,
964,03-24-2023 02:55:10,2.110,,,,
965,03-24-2023 03:05:10,1.692,,,,
966,03-24-2023 03:15:10,1.874,,,,
967,03-24-2023 03:25:10,2.893,,,,
968,03-24-2023 03:35:10,2.464,,,,
969,03-24-2023 03:45:10,1.831,,,,
970,03-24-2023 03:55:10,1.649,,,,
971,03-24-2023 04:05:10,2.496,,,,
972,03-24-2023 04:15:10,2.818,,,,
973,03-24-2023 04:25:10,2.067,,,,
974,03-24-2023 04:35:10,1.745,,,,
975,03-24-2023 04:45:10,2.003,,,,
976,03-24-2023 04:55:10,2.947,,,,
977,03-24-2023 05:05:10,2.485,,,,
978,03-24-2023 05:15:10,1.820,,,,
979,03-24-2023 05:25:10,1.638,,,,
980,03-24-2023 05:35:10,2.518,,,,
981,03-24-2023 05:45:10,2.807,,,,
982,03-24-2023 05:55:10,2.067,,,,
983,03-24-2023 06:05:10,1.703,,,,
984,03-24-2023 06:15:10,2.035,,,,
985,03-24-2023 06:25:10,2.957,,,,
986,03-24-2023 06:35:10,2.400,,,,
987,03-24-2023 06:45:10,1.799,,,,
988,03-24-2023 06:55:10,1.820,,,,
989,03-24-2023 07:05:10,2.968,,,,
990,03-24-2023 07:15:10,3.215,,,,
991,03-24-2023 07:25:10,2.507,,,,
992,03-24-2023 07:35:10,2.110,,,,
993,03-24-2023 07:45:10,2.443,,,,
994,03-24-2023 07:55:10,3.461,,,,
995,03-24-2023 08:05:10,2.807,,,,
996,03-24-2023 08:15:10,2.207,,,,
997,03-24-2023 08:25:10,2.035,,,,
998,03-24-2023 08:35:10,3.140,,,,
999,03-24-2023 08:45:10,3.225,,,,
1000,03-24-2023 08:55:10,2.550,,,,
1001,03-24-2023 09:05:10,2.132,,,,
1002,03-24-2023 09:15:10,2.528,,,,
1003,03-24-2023 09:25:10,3.515,,,,
1004,03-24-2023 09:35:10,2.850,,,,
1005,03-24-2023 09:45:10,2.196,,,,
1006,03-24-2023 09:55:10,2.046,,,,
1007,03-24-2023 10:05:10,3.161,,,,
1008,03-24-2023 10:15:10,3.204,,,,
1009,03-24-2023 10:25:10,2.518,,,,
1010,03-24-2023 10:35:10,2.142,,,,
1011,03-24-2023 10:45:10,2.582,,,,
1012,03-24-2023 10:55:10,3.526,,,,
1013,03-24-2023 11:05:10,2.818,,,,
1014,03-24-2023 11:15:10,2.196,,,,
1015,03-24-2023 11:25:10,2.046,,,,
1016,03-24-2023 11:35:10,3.204,,,,
1017,03-24-2023 11:45:10,3.183,,,,
1018,03-24-2023 11:55:10,2.507,,,,
1019,03-24-2023 12:05:10,2.185,,,,
1020,03-24-2023 12:15:10,2.614,,,,
1021,03-24-2023 12:25:10,3.386,,,,
1022,03-24-2023 12:35:10,2.700,,,,
1023,03-24-2023 12:45:10,2.174,,,,
1024,03-24-2023 12:55:10,2.067,,,,
1025,03-24-2023 13:05:10,3.236,,,,
1026,03-24-2023 13:15:10,3.161,,,,
1027,03-24-2023 13:25:10,2.453,,,,
1028,03-24-2023 13:35:10,2.121,,,,
1029,03-24-2023 13:45:10,2.689,,,,
1030,03-24-2023 13:55:10,3.537,,,,
1031,03-24-2023 14:05:10,2.743,,,,
1032,03-24-2023 14:15:10,2.196,,,,
1033,03-24-2023 14:25:10,2.067,,,,
1034,03-24-2023 14:35:10,3.268,,,,
1035,03-24-2023 14:45:10,3.150,,,,
1036,03-24-2023 14:55:10,2.432,,,,
1037,03-24-2023 15:05:10,2.153,,,,
1038,03-24-2023 15:15:10,2.754,,,,
1039,03-24-2023 15:25:10,3.504,,,,
1040,03-24-2023 15:35:10,2.732,,,,
1041,03-24-2023 15:45:10,2.207,,,,
1042,03-24-2023 15:55:10,2.089,,,,
1043,03-24-2023 16:05:10,3.301,,,,
1044,03-24-2023 16:15:10,3.086,,,,
1045,03-24-2023 16:25:10,2.421,,,,
1046,03-24-2023 16:35:10,2.132,,,,
1047,03-24-2023 16:45:10,2.775,,,,
1048,03-24-2023 16:55:10,3.461,,,,
1049,03-24-2023 17:05:10,2.646,,,,
1050,03-24-2023 17:15:10,2.185,,,,
1051,03-24-2023 17:25:10,2.142,,,,
1052,03-24-2023 17:35:10,3.343,,,,
1053,03-24-2023 17:45:10,3.075,,,,
1054,03-24-2023 17:55:10,2.389,,,,
1055,03-24-2023 18:05:10,2.110,,,,
1056,03-24-2023 18:15:10,2.829,,,,
1057,03-24-2023 18:25:10,3.440,,,,
1058,03-24-2023 18:35:10,2.636,,,,
1059,03-24-2023 18:45:10,2.196,,,,
1060,03-24-2023 18:55:10,2.014,,,,
1061,03-24-2023 19:05:10,2.936,,,,
1062,03-24-2023 19:15:10,2.561,,,,
1063,03-24-2023 19:25:10,1.874,,,,
1064,03-24-2023 19:35:10,1.703,,,,
1065,03-24-2023 19:45:10,2.432,,,,
1066,03-24-2023 19:55:10,2.914,,,,
1067,03-24-2023 20:05:10,2.164,,,,
1068,03-24-2023 20:15:10,1.745,,,,
1069,03-24-2023 20:25:10,1.863,,,,
1070,03-24-2023 20:35:10,2.861,,,,
1071,03-24-2023 20:45:10,2.507,,,,
1072,03-24-2023 20:55:10,1.799,,,,
1073,03-24-2023 21:05:10,1.681,,,,
1074,03-24-2023 21:15:10,2.432,,,,
1075,03-24-2023 21:25:10,2.861,,,,
1076,03-24-2023 21:35:10,2.110,,,,
1077,03-24-2023 21:45:10,1.767,,,,
1078,03-24-2023 21:55:10,1.917,,,,
1079,03-24-2023 22:05:10,2.914,,,,
1080,03-24-2023 22:15:10,2.507,,,,
1081,03-24-2023 22:25:10,1.810,,,,
1082,03-24-2023 22:35:10,1.670,,,,
1083,03-24-2023 22:45:10,2.475,,,,
1084,03-24-2023 22:55:10,2.861,,,,
1085,03-24-2023 23:05:10,2.056,,,,
1086,03-24-2023 23:15:10,1.735,,,,
1087,03-24-2023 23:25:10,1.928,,,,
1088,03-24-2023 23:35:10,2.893,,,,
1089,03-24-2023 23:45:10,2.464,,,,
1090,03-24-2023 23:55:10,1.820,,,,
1091,03-25-2023 00:05:10,1.617,,,,
1092,03-25-2023 00:15:10,2.485,,,,
1093,03-25-2023 00:25:10,2.807,,,,
1094,03-25-2023 00:35:10,2.056,,,,
1095,03-25-2023 00:45:10,1.735,,,,
1096,03-25-2023 00:55:10,1.981,,,,
1097,03-25-2023 01:05:10,2.968,,,,
1098,03-25-2023 01:15:10,2.443,,,,
1099,03-25-2023 01:25:10,1.756,,,,
1100,03-25-2023 01:35:10,1.606,,,,
1101,03-25-2023 01:45:10,2.507,,,,
1102,03-25-2023 01:55:10,2.764,,,,
1103,03-25-2023 02:05:10,2.024,,,,
1104,03-25-2023 02:15:10,1.703,,,,
1105,03-25-2023 02:25:10,2.024,,,,
1106,03-25-2023 02:35:10,2.968,,,,
1107,03-25-2023 02:45:10,2.421,,,,
1108,03-25-2023 02:55:10,1.756,,,,
1109,03-25-2023 03:05:10,1.649,,,,
1110,03-25-2023 03:15:10,2.582,,,,
1111,03-25-2023 03:25:10,2.743,,,,
1112,03-25-2023 03:35:10,2.046,,,,
1113,03-25-2023 03:45:10,1.724,,,,
1114,03-25-2023 03:55:10,2.089,,,,
1115,03-25-2023 04:05:10,3.011,,,,
1116,03-25-2023 04:15:10,2.367,,,,
1117,03-25-2023 04:25:10,1.778,,,,
1118,03-25-2023 04:35:10,1.595,,,,
1119,03-25-2023 04:45:10,2.571,,,,
1120,03-25-2023 04:55:10,2.711,,,,
1121,03-25-2023 05:05:10,1.992,,,,
1122,03-25-2023 05:15:10,1.756,,,,
1123,03-25-2023 05:25:10,2.153,,,,
1124,03-25-2023 05:35:10,2.979,,,,
1125,03-25-2023 05:45:10,2.357,,,,
1126,03-25-2023 05:55:10,1.778,,,,
1127,03-25-2023 06:05:10,1.606,,,,
1128,03-25-2023 06:15:10,2.593,,,,
1129,03-25-2023 06:25:10,2.689,,,,
1130,03-25-2023 06:35:10,1.981,,,,
1131,03-25-2023 06:45:10,1.681,,,,
1132,03-25-2023 06:55:10,2.314,,,,
1133,03-25-2023 07:05:10,3.408,,,,
1134,03-25-2023 07:15:10,2.721,,,,
1135,03-25-2023 07:25:10,2.185,,,,
1136,03-25-2023 07:35:10,2.056,,,,
1137,03-25-2023 07:45:10,3.183,,,,
1138,03-25-2023 07:55:10,3.161,,,,
1139,03-25-2023 08:05:10,2.464,,,,
1140,03-25-2023 08:15:10,2.142,,,,
1141,03-25-2023 08:25:10,2.646,,,,
1142,03-25-2023 08:35:10,3.494,,,,
1143,03-25-2023 08:45:10,2.754,,,,
1144,03-25-2023 08:55:10,2.207,,,,
1145,03-25-2023 09:05:10,2.056,,,,
1146,03-25-2023 09:15:10,3.258,,,,
1147,03-25-2023 09:25:10,3.140,,,,
1148,03-25-2023 09:35:10,2.443,,,,
1149,03-25-2023 09:45:10,2.153,,,,
1150,03-25-2023 09:55:10,2.700,,,,
1151,03-25-2023 10:05:10,3.494,,,,
1152,03-25-2023 10:15:10,2.721,,,,
1153,03-25-2023 10:25:10,2.185,,,,
1154,03-25-2023 10:35:10,2.089,,,,
1155,03-25-2023 10:45:10,3.301,,,,
1156,03-25-2023 10:55:10,3.140,,,,
1157,03-25-2023 11:05:10,2.432,,,,
1158,03-25-2023 11:15:10,2.142,,,,
1159,03-25-2023 11:25:10,2.743,,,,
1160,03-25-2023 11:35:10,3.483,,,,
1161,03-25-2023 11:45:10,2.732,,,,
1162,03-25-2023 11:55:10,2.185,,,,
1163,03-25-2023 12:05:10,2.110,,,,
1164,03-25-2023 12:15:10,3.311,,,,
1165,03-25-2023 12:25:10,3.097,,,,
1166,03-25-2023 12:35:10,2.410,,,,
1167,03-25-2023 12:45:10,2.132,,,,
1168,03-25-2023 12:55:10,2.807,,,,
1169,03-25-2023 13:05:10,3.472,,,,
1170,03-25-2023 13:15:10,2.668,,,,
1171,03-25-2023 13:25:10,2.207,,,,
1172,03-25-2023 13:35:10,2.164,,,,
1173,03-25-2023 13:45:10,3.354,,,,
1174,03-25-2023 13:55:10,3.086,,,,
1175,03-25-2023 14:05:10,2.367,,,,
1176,03-25-2023 14:15:10,2.132,,,,
1177,03-25-2023 14:25:10,2.839,,,,
1178,03-25-2023 14:35:10,3.461,,,,
1179,03-25-2023 14:45:10,2.689,,,,
1180,03-25-2023 14:55:10,2.185,,,,
1181,03-25-2023 15:05:10,2.217,,,,
1182,03-25-2023 15:15:10,3.397,,,,
1183,03-25-2023 15:25:10,3.086,,,,
1184,03-25-2023 15:35:10,2.367,,,,
1185,03-25-2023 15:45:10,2.121,,,,
1186,03-25-2023 15:55:10,2.914,,,,
1187,03-25-2023 16:05:10,3.397,,,,
1188,03-25-2023 16:15:10,2.636,,,,
1189,03-25-2023 16:25:10,2.185,,,,
1190,03-25-2023 16:35:10,2.260,,,,
1191,03-25-2023 16:45:10,3.408,,,,
1192,03-25-2023 16:55:10,3.032,,,,
1193,03-25-2023 17:05:10,2.346,,,,
